Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards,Player Link,Team Link,Player Key,FP,FPPG,FPPM,MPG,FPR
Landry Shamet,24,PHO,SG,69,14,1437,191,485,.394,123,334,.368,68,151,.450,.521,68,81,.840,16,110,126,108,28,9,41,92,573,0,,https://www.basketball-reference.com/players/s/shamela01.html,https://www.basketball-reference.com/teams/PHO/2022.html,landry-shamet,711,10.3,0.49,20.8,5.1
Langston Galloway,30,2TM,SG,7,0,107,6,26,.231,2,16,.125,4,10,.400,.269,0,0,,3,15,18,12,1,0,6,7,14,0,,https://www.basketball-reference.com/players/g/gallola01.html,0,langston-galloway,32,4.6,0.3,15.3,1.4
Larry Nance Jr.,29,2TM,PF,46,11,1040,129,247,.522,23,70,.329,106,177,.599,.569,40,57,.702,72,176,248,81,43,20,37,84,321,0,,https://www.basketball-reference.com/players/n/nancela02.html,0,larry-nance,592,12.9,0.57,22.6,7.3
Lauri Markkanen,24,CLE,SF,61,61,1878,313,703,.445,136,380,.358,177,323,.548,.542,138,159,.868,59,286,345,81,45,30,54,130,900,0,,https://www.basketball-reference.com/players/m/markkla01.html,https://www.basketball-reference.com/teams/CLE/2022.html,lauri-markkanen,1217,20.0,0.65,30.8,12.9
Leandro Bolmaro,21,MIN,SF,35,2,241,17,54,.315,5,18,.278,12,36,.333,.361,11,13,.846,16,27,43,21,6,0,13,26,50,0,,https://www.basketball-reference.com/players/b/bolmale01.html,https://www.basketball-reference.com/teams/MIN/2022.html,leandro-bolmaro,81,2.3,0.34,6.9,0.8
LeBron James,37,LAL,C,56,56,2084,640,1221,.524,161,448,.359,479,773,.620,.590,254,336,.756,63,396,459,349,73,59,196,121,1695,6,"MVP-10,AS,NBA3",https://www.basketball-reference.com/players/j/jamesle01.html,https://www.basketball-reference.com/teams/LAL/2022.html,lebron-james,2318,41.4,1.11,37.2,46.0
Lindell Wigginton,23,MIL,PG,19,0,199,26,61,.426,9,26,.346,17,35,.486,.500,19,35,.543,3,22,25,23,5,1,12,17,80,0,,https://www.basketball-reference.com/players/w/wiggili01.html,https://www.basketball-reference.com/teams/MIL/2022.html,lindell-wigginton,105,5.5,0.53,10.5,2.9
Lindy Waters III,24,OKC,SG,25,1,465,71,175,.406,53,146,.363,18,29,.621,.557,4,5,.800,6,67,73,24,19,8,11,31,199,0,,https://www.basketball-reference.com/players/w/waterli01.html,https://www.basketball-reference.com/teams/OKC/2022.html,lindy-waters,281,11.2,0.6,18.6,6.8
Lonnie Walker IV,23,SAS,SG,70,6,1612,311,764,.407,111,353,.314,200,411,.487,.480,116,148,.784,18,163,181,152,44,19,71,98,849,0,,https://www.basketball-reference.com/players/w/walkelo01.html,https://www.basketball-reference.com/teams/SAS/2022.html,lonnie-walker,1076,15.4,0.67,23.0,10.3
Lonzo Ball,24,CHI,PG,35,35,1212,162,383,.423,110,260,.423,52,123,.423,.567,21,28,.750,35,155,190,178,64,31,82,85,455,1,,https://www.basketball-reference.com/players/b/balllo01.html,https://www.basketball-reference.com/teams/CHI/2022.html,lonzo-ball,751,21.5,0.62,34.6,13.3
Lou Williams,35,ATL,PG,56,0,799,125,320,.391,37,102,.363,88,218,.404,.448,67,78,.859,16,71,87,105,28,3,43,48,354,0,,https://www.basketball-reference.com/players/w/willilo02.html,https://www.basketball-reference.com/teams/ATL/2022.html,lou-williams,486,8.7,0.61,14.3,5.3
Louis King,22,SAC,SF,10,0,104,15,47,.319,8,27,.296,7,20,.350,.404,7,10,.700,0,12,12,9,2,1,0,14,45,0,,https://www.basketball-reference.com/players/k/kinglo02.html,https://www.basketball-reference.com/teams/SAC/2022.html,louis-king,55,5.5,0.53,10.4,2.9
Luguentz Dort,22,OKC,SG,51,51,1665,293,726,.404,130,391,.332,163,335,.487,.493,161,191,.843,38,174,212,88,46,18,88,149,877,0,,https://www.basketball-reference.com/players/d/dortlu01.html,https://www.basketball-reference.com/teams/OKC/2022.html,luguentz-dort,1004,19.7,0.6,32.6,11.9
Luka Dončić,22,DAL,PG,65,65,2301,641,1403,.457,201,569,.353,440,834,.528,.529,364,489,.744,56,537,593,568,75,36,292,145,1847,10,"MVP-5,AS,NBA1",https://www.basketball-reference.com/players/d/doncilu01.html,https://www.basketball-reference.com/teams/DAL/2022.html,luka-doncic,2682,41.3,1.17,35.4,48.1
Luka Garza,23,DET,C,32,5,389,66,147,.449,16,49,.327,50,98,.510,.503,38,61,.623,58,42,100,20,9,6,18,55,186,0,,https://www.basketball-reference.com/players/g/garzalu01.html,https://www.basketball-reference.com/teams/DET/2022.html,luka-garza,248,7.8,0.64,12.2,4.9
Luke Kennard,25,LAC,SG,70,13,1919,287,639,.449,190,423,.449,97,216,.449,.598,69,77,.896,20,209,229,146,42,6,60,101,833,0,6MOY-5,https://www.basketball-reference.com/players/k/kennalu01.html,https://www.basketball-reference.com/teams/LAC/2022.html,luke-kennard,1095,15.6,0.57,27.4,8.9
Luke Kornet,26,3TM,C,15,0,103,13,27,.481,0,5,.000,13,22,.591,.481,4,6,.667,13,16,29,9,3,3,0,9,30,0,,https://www.basketball-reference.com/players/k/kornelu01.html,0,luke-kornet,65,4.3,0.63,6.9,2.7
Mac McClung,23,2TM,PG,2,0,25,3,6,.500,1,3,.333,2,3,.667,.583,1,1,1.000,0,3,3,1,1,1,3,5,8,0,,https://www.basketball-reference.com/players/m/mccluma01.html,0,mac-mcclung,6,3.0,0.24,12.5,0.7
Malachi Flynn,23,TOR,PG,44,5,537,72,183,.393,30,90,.333,42,93,.452,.475,15,24,.625,10,53,63,70,20,4,13,45,189,0,,https://www.basketball-reference.com/players/f/flynnma01.html,https://www.basketball-reference.com/teams/TOR/2022.html,malachi-flynn,288,6.5,0.54,12.2,3.5
Malcolm Brogdon,29,IND,PG,36,36,1206,243,543,.448,58,186,.312,185,357,.518,.501,143,167,.856,33,152,185,212,30,14,77,71,687,1,,https://www.basketball-reference.com/players/b/brogdma01.html,https://www.basketball-reference.com/teams/IND/2022.html,malcolm-brogdon,980,27.2,0.81,33.5,22.1
Malcolm Hill,26,2TM,SG,19,0,212,24,52,.462,13,36,.361,11,16,.688,.587,11,14,.786,11,24,35,8,7,3,3,24,72,0,,https://www.basketball-reference.com/players/h/hillma01.html,0,malcolm-hill,98,5.2,0.46,11.2,2.4
Malik Beasley,25,MIN,SG,79,18,1976,332,850,.391,240,637,.377,92,213,.432,.532,49,60,.817,26,201,227,116,43,12,43,88,953,0,,https://www.basketball-reference.com/players/b/beaslma01.html,https://www.basketball-reference.com/teams/MIN/2022.html,malik-beasley,1220,15.4,0.62,25.0,9.5
Malik Fitts,24,2TM,PF,15,0,63,8,19,.421,5,10,.500,3,9,.333,.553,0,0,,2,15,17,5,0,0,2,4,21,0,,https://www.basketball-reference.com/players/f/fittsma01.html,0,malik-fitts,37,2.5,0.59,4.2,1.4
Malik Monk,23,LAL,SG,76,37,2139,391,826,.473,173,442,.391,218,384,.568,.578,93,117,.795,37,219,256,218,61,29,122,138,1048,0,,https://www.basketball-reference.com/players/m/monkma01.html,https://www.basketball-reference.com/teams/LAL/2022.html,malik-monk,1352,17.8,0.63,28.1,11.2
Malik Newman,24,CLE,PG,1,0,8,3,5,.600,0,1,.000,3,4,.750,.600,2,2,1.000,0,1,1,1,0,0,1,0,8,0,,https://www.basketball-reference.com/players/n/newmama01.html,https://www.basketball-reference.com/teams/CLE/2022.html,malik-newman,9,9.0,1.12,8.0,10.1
Mamadi Diakite,25,OKC,PF,13,3,188,25,47,.532,0,5,.000,25,42,.595,.532,6,11,.545,17,42,59,2,5,9,7,33,56,0,,https://www.basketball-reference.com/players/d/diakima01.html,https://www.basketball-reference.com/teams/OKC/2022.html,mamadi-diakite,91,7.0,0.48,14.5,3.4
Marcus Garrett,23,MIA,SG,12,0,128,5,21,.238,1,4,.250,4,17,.235,.262,2,5,.400,9,14,23,7,5,3,2,16,13,0,,https://www.basketball-reference.com/players/g/garrema01.html,https://www.basketball-reference.com/teams/MIA/2022.html,marcus-garrett,33,2.8,0.26,10.7,0.7
Marcus Morris,32,LAC,PF,54,54,1564,300,691,.434,101,275,.367,199,416,.478,.507,129,148,.872,26,213,239,113,28,18,69,115,830,0,,https://www.basketball-reference.com/players/m/morrima03.html,https://www.basketball-reference.com/teams/LAC/2022.html,marcus-morris,1044,19.3,0.67,29.0,12.9
Marcus Smart,27,BOS,PG,71,71,2296,300,718,.418,119,360,.331,181,358,.506,.501,142,179,.793,42,228,270,417,119,18,159,160,861,0,DPOY-1,https://www.basketball-reference.com/players/s/smartma01.html,https://www.basketball-reference.com/teams/BOS/2022.html,marcus-smart,1366,19.2,0.59,32.3,11.4
Markelle Fultz,23,ORL,PG,18,3,360,83,175,.474,4,17,.235,79,158,.500,.486,25,31,.806,4,45,49,99,20,5,40,22,195,0,,https://www.basketball-reference.com/players/f/fultzma01.html,https://www.basketball-reference.com/teams/ORL/2022.html,markelle-fultz,306,17.0,0.85,20.0,14.4
Markieff Morris,32,MIA,PF,17,1,298,54,114,.474,13,39,.333,41,75,.547,.531,8,9,.889,17,28,45,23,6,1,20,33,129,0,,https://www.basketball-reference.com/players/m/morrima02.html,https://www.basketball-reference.com/teams/MIA/2022.html,markieff-morris,151,8.9,0.51,17.5,4.5
Marko Simonovic,22,CHI,C,9,0,35,4,15,.267,1,5,.200,3,10,.300,.300,8,11,.727,5,5,10,0,1,1,2,6,17,0,,https://www.basketball-reference.com/players/s/simonma01.html,https://www.basketball-reference.com/teams/CHI/2022.html,marko-simonovic,21,2.3,0.6,3.9,1.4
Markus Howard,22,DEN,SG,31,0,176,39,101,.386,28,70,.400,11,31,.355,.525,20,23,.870,2,10,12,7,9,0,7,17,126,0,,https://www.basketball-reference.com/players/h/howarma02.html,https://www.basketball-reference.com/teams/DEN/2022.html,markus-howard,130,4.2,0.74,5.7,3.1
Marquese Chriss,24,DAL,PF,34,0,346,62,134,.463,8,25,.320,54,109,.495,.493,22,33,.667,33,70,103,17,13,12,17,64,154,0,,https://www.basketball-reference.com/players/c/chrisma01.html,https://www.basketball-reference.com/teams/DAL/2022.html,marquese-chriss,218,6.4,0.63,10.2,4.0
Marvin Bagley III,22,2TM,PF,48,25,1153,225,446,.504,23,97,.237,202,349,.579,.530,67,101,.663,105,233,338,36,22,18,39,93,540,0,,https://www.basketball-reference.com/players/b/baglema01.html,0,marvin-bagley,822,17.1,0.71,24.0,12.2
Mason Jones,23,LAL,SG,4,0,51,7,15,.467,1,4,.250,6,11,.545,.500,12,15,.800,1,9,10,4,2,0,1,8,27,0,,https://www.basketball-reference.com/players/j/jonesma05.html,https://www.basketball-reference.com/teams/LAL/2022.html,mason-jones,34,8.5,0.67,12.8,5.7
Mason Plumlee,31,CHO,C,73,73,1793,205,320,.641,0,2,.000,205,318,.645,.641,67,171,.392,176,389,565,226,61,52,100,224,477,0,,https://www.basketball-reference.com/players/p/plumlma01.html,https://www.basketball-reference.com/teams/CHO/2022.html,mason-plumlee,1057,14.5,0.59,24.6,8.5
Matisse Thybulle,24,PHI,SG,66,50,1685,150,300,.500,45,144,.313,105,156,.673,.575,34,43,.791,42,109,151,75,115,71,39,158,379,0,DPOY-11,https://www.basketball-reference.com/players/t/thybuma01.html,https://www.basketball-reference.com/teams/PHI/2022.html,matisse-thybulle,594,9.0,0.35,25.5,3.2
Matt Mooney,24,NYK,SG,1,0,2,0,1,.000,0,1,.000,0,0,,.000,0,0,,0,0,0,0,1,0,1,0,0,0,,https://www.basketball-reference.com/players/m/moonema01.html,https://www.basketball-reference.com/teams/NYK/2022.html,matt-mooney,0,0.0,0.0,2.0,0.0
Matt Ryan,24,BOS,SF,1,0,5,1,5,.200,1,5,.200,0,0,,.300,0,0,,0,0,0,0,1,0,0,0,3,0,,https://www.basketball-reference.com/players/r/ryanma01.html,https://www.basketball-reference.com/teams/BOS/2022.html,matt-ryan,4,4.0,0.8,5.0,3.2
Matt Thomas,27,CHI,SG,40,0,459,55,134,.410,35,91,.385,20,43,.465,.541,16,20,.800,3,47,50,20,8,3,8,18,161,0,,https://www.basketball-reference.com/players/t/thomama02.html,https://www.basketball-reference.com/teams/CHI/2022.html,matt-thomas,216,5.4,0.47,11.5,2.5
Maurice Harkless,28,SAC,SF,47,24,863,83,181,.459,31,101,.307,52,80,.650,.544,20,28,.714,12,100,112,23,29,24,31,77,217,0,,https://www.basketball-reference.com/players/h/harklma01.html,https://www.basketball-reference.com/teams/SAC/2022.html,maurice-harkless,297,6.3,0.34,18.4,2.2
Max Strus,25,MIA,SF,68,16,1587,249,564,.441,181,442,.410,68,122,.557,.602,42,53,.792,24,178,202,92,28,16,57,116,721,0,,https://www.basketball-reference.com/players/s/strusma01.html,https://www.basketball-reference.com/teams/MIA/2022.html,max-strus,886,13.0,0.56,23.3,7.3
Maxi Kleber,30,DAL,PF,59,21,1450,141,354,.398,83,255,.325,58,99,.586,.516,46,65,.708,70,280,350,68,30,58,47,137,411,0,6MOY-11,https://www.basketball-reference.com/players/k/klebima01.html,https://www.basketball-reference.com/teams/DAL/2022.html,maxi-kleber,733,12.4,0.51,24.6,6.3
McKinley Wright IV,23,MIN,PG,5,0,19,2,3,.667,1,2,.500,1,1,1.000,.833,0,0,,0,0,0,3,0,0,1,1,5,0,,https://www.basketball-reference.com/players/w/wrighmc01.html,https://www.basketball-reference.com/teams/MIN/2022.html,mckinley-wright,6,1.2,0.32,3.8,0.4
Melvin Frazier,25,OKC,SG,3,0,120,13,48,.271,1,21,.048,12,27,.444,.281,5,7,.714,5,8,13,1,1,0,3,8,32,0,,https://www.basketball-reference.com/players/f/frazime01.html,https://www.basketball-reference.com/teams/OKC/2022.html,melvin-frazier,36,12.0,0.3,40.0,3.6
Micah Potter,23,DET,C,3,0,31,5,11,.455,0,2,.000,5,9,.556,.455,2,2,1.000,4,5,9,0,1,1,1,4,12,0,,https://www.basketball-reference.com/players/p/pottemi01.html,https://www.basketball-reference.com/teams/DET/2022.html,micah-potter,18,6.0,0.58,10.3,3.5
Michael Porter Jr.,23,DEN,SF,9,9,265,37,103,.359,10,48,.208,27,55,.491,.408,5,9,.556,9,50,59,17,10,2,12,16,89,0,,https://www.basketball-reference.com/players/p/portemi01.html,https://www.basketball-reference.com/teams/DEN/2022.html,michael-porter,149,16.6,0.56,29.4,9.3
Mikal Bridges,25,PHO,SF,82,82,2854,458,858,.534,115,312,.369,343,546,.628,.601,131,157,.834,74,273,347,185,96,36,68,150,1162,0,DPOY-2,https://www.basketball-reference.com/players/b/bridgmi01.html,https://www.basketball-reference.com/teams/PHO/2022.html,mikal-bridges,1608,19.6,0.56,34.8,11.0
Mike Conley,34,UTA,PG,72,72,2058,344,791,.435,169,414,.408,175,377,.464,.542,129,162,.796,47,170,217,385,96,21,123,142,986,0,,https://www.basketball-reference.com/players/c/conlemi01.html,https://www.basketball-reference.com/teams/UTA/2022.html,mike-conley,1440,20.0,0.7,28.6,14.0
Mike Muscala,30,OKC,C,43,0,592,113,248,.456,70,163,.429,43,85,.506,.597,48,57,.842,21,108,129,22,18,26,14,58,344,0,,https://www.basketball-reference.com/players/m/muscami01.html,https://www.basketball-reference.com/teams/OKC/2022.html,mike-muscala,467,10.9,0.79,13.8,8.6
Miles Bridges,23,CHO,PF,80,80,2837,596,1214,.491,154,465,.331,442,749,.590,.554,267,333,.802,90,469,559,300,74,67,150,193,1613,0,,https://www.basketball-reference.com/players/b/bridgmi02.html,https://www.basketball-reference.com/teams/CHO/2022.html,miles-bridges,2270,28.4,0.8,35.5,22.7
Miles McBride,21,NYK,PG,40,2,372,32,108,.296,17,68,.250,15,40,.375,.375,8,12,.667,4,38,42,41,14,1,5,45,89,0,,https://www.basketball-reference.com/players/m/mcbrimi01.html,https://www.basketball-reference.com/teams/NYK/2022.html,miles-mcbride,137,3.4,0.37,9.3,1.3
Mitchell Robinson,23,NYK,C,72,62,1848,261,343,.761,0,0,,261,343,.761,.761,88,181,.486,295,322,617,38,58,133,60,195,610,0,,https://www.basketball-reference.com/players/r/robinmi01.html,https://www.basketball-reference.com/teams/NYK/2022.html,mitchell-robinson,1201,16.7,0.65,25.7,10.8
Miye Oni,24,UTA,SG,16,0,44,2,9,.222,1,8,.125,1,1,1.000,.278,0,1,.000,1,6,7,5,0,0,1,7,5,0,,https://www.basketball-reference.com/players/o/onimi01.html,https://www.basketball-reference.com/teams/UTA/2022.html,miye-oni,9,0.6,0.2,2.8,0.1
M.J. Walker,23,PHO,SG,2,0,8,0,4,.000,0,2,.000,0,2,.000,.000,0,0,,0,1,1,1,2,0,0,1,0,0,,https://www.basketball-reference.com/players/w/walkemj01.html,https://www.basketball-reference.com/teams/PHO/2022.html,mj-walker,3,1.5,0.38,4.0,0.6
Mo Bamba,23,ORL,C,71,69,1824,296,617,.480,107,281,.381,189,336,.563,.566,57,73,.781,148,424,572,85,38,118,77,182,756,0,,https://www.basketball-reference.com/players/b/bambamo01.html,https://www.basketball-reference.com/teams/ORL/2022.html,mo-bamba,1310,18.5,0.72,25.7,13.3
Monte Morris,26,DEN,PG,75,74,2239,374,773,.484,124,314,.395,250,459,.545,.564,73,84,.869,27,199,226,333,56,14,78,92,945,0,,https://www.basketball-reference.com/players/m/morrimo01.html,https://www.basketball-reference.com/teams/DEN/2022.html,monte-morris,1404,18.7,0.63,29.9,11.7
Montrezl Harrell,28,2TM,C,71,3,1641,358,555,.645,4,17,.235,354,538,.658,.649,212,296,.716,149,282,431,145,29,43,72,137,932,0,6MOY-9,https://www.basketball-reference.com/players/h/harremo01.html,0,montrezl-harrell,1371,19.3,0.84,23.1,16.1
Moritz Wagner,24,ORL,C,63,3,960,197,396,.497,66,201,.328,131,195,.672,.581,104,129,.806,42,190,232,87,20,13,56,123,564,0,,https://www.basketball-reference.com/players/w/wagnemo01.html,https://www.basketball-reference.com/teams/ORL/2022.html,moritz-wagner,737,11.7,0.77,15.2,9.0
Moses Brown,22,2TM,C,40,6,345,64,108,.593,0,0,,64,108,.593,.593,43,72,.597,39,96,135,1,7,16,20,53,171,0,,https://www.basketball-reference.com/players/b/brownmo01.html,0,moses-brown,257,6.4,0.74,8.6,4.8
Moses Moody,19,GSW,SG,52,11,607,80,183,.437,40,110,.364,40,73,.548,.546,28,36,.778,17,63,80,23,7,10,13,43,228,0,,https://www.basketball-reference.com/players/m/moodymo01.html,https://www.basketball-reference.com/teams/GSW/2022.html,moses-moody,292,5.6,0.48,11.7,2.7
Moses Wright,23,2TM,PF,4,0,14,1,4,.250,0,1,.000,1,3,.333,.250,3,3,1.000,1,2,3,2,0,1,0,0,5,0,,https://www.basketball-reference.com/players/w/wrighmo01.html,0,moses-wright,11,2.8,0.79,3.5,2.2
Mychal Mulder,27,2TM,PG,17,3,239,24,77,.312,17,54,.315,7,23,.304,.422,4,4,1.000,2,22,24,5,4,2,8,13,69,0,,https://www.basketball-reference.com/players/m/muldemy01.html,0,mychal-mulder,83,4.9,0.35,14.1,1.7
Myles Powell,24,PHI,PG,11,0,52,5,17,.294,1,6,.167,4,11,.364,.324,2,2,1.000,1,5,6,3,1,0,3,8,13,0,,https://www.basketball-reference.com/players/p/powelmy01.html,https://www.basketball-reference.com/teams/PHI/2022.html,myles-powell,12,1.1,0.23,4.7,0.3
Myles Turner,25,IND,C,42,42,1235,200,393,.509,61,183,.333,139,210,.662,.587,79,105,.752,65,232,297,44,28,118,54,119,540,0,,https://www.basketball-reference.com/players/t/turnemy01.html,https://www.basketball-reference.com/teams/IND/2022.html,myles-turner,854,20.3,0.69,29.4,14.1
Naji Marshall,24,NOP,SF,55,4,735,109,269,.405,21,105,.200,88,164,.537,.444,74,93,.796,38,104,142,62,33,8,46,69,313,0,,https://www.basketball-reference.com/players/m/marshna01.html,https://www.basketball-reference.com/teams/NOP/2022.html,naji-marshall,443,8.1,0.6,13.4,4.9
Nassir Little,21,POR,SF,42,23,1088,145,315,.460,51,154,.331,94,161,.584,.541,69,94,.734,58,178,236,54,25,36,40,82,410,0,,https://www.basketball-reference.com/players/l/littlna01.html,https://www.basketball-reference.com/teams/POR/2022.html,nassir-little,639,15.2,0.59,25.9,8.9
Nate Hinton,22,IND,SG,2,0,2,0,1,.000,0,0,,0,1,.000,.000,0,0,,0,0,0,0,0,0,1,0,0,0,,https://www.basketball-reference.com/players/h/hintona01.html,https://www.basketball-reference.com/teams/IND/2022.html,nate-hinton,-1,-0.5,-0.5,1.0,0.2
Nathan Knight,24,MIN,PF,37,2,267,45,88,.511,4,13,.308,41,75,.547,.534,44,60,.733,32,53,85,22,7,8,18,42,138,0,,https://www.basketball-reference.com/players/k/knighna01.html,https://www.basketball-reference.com/teams/MIN/2022.html,nathan-knight,200,5.4,0.75,7.2,4.0
Naz Reid,22,MIN,C,77,6,1215,233,476,.489,57,166,.343,176,310,.568,.549,114,149,.765,102,199,301,71,40,71,82,172,637,0,,https://www.basketball-reference.com/players/r/reidna01.html,https://www.basketball-reference.com/teams/MIN/2022.html,naz-reid,866,11.2,0.71,15.8,8.0
Neemias Queta,22,SAC,C,15,0,120,17,38,.447,0,0,,17,38,.447,.447,11,17,.647,14,17,31,6,1,8,6,18,45,0,,https://www.basketball-reference.com/players/q/quetane01.html,https://www.basketball-reference.com/teams/SAC/2022.html,neemias-queta,67,4.5,0.56,8.0,2.5
Nemanja Bjelica,33,GSW,C,71,0,1143,160,342,.468,54,149,.362,106,193,.549,.547,59,81,.728,62,232,294,159,41,26,87,128,433,0,,https://www.basketball-reference.com/players/b/bjeline01.html,https://www.basketball-reference.com/teams/GSW/2022.html,nemanja-bjelica,738,10.4,0.65,16.1,6.7
Nerlens Noel,27,NYK,C,25,11,562,32,60,.533,0,3,.000,32,57,.561,.533,21,30,.700,48,93,141,23,30,31,20,67,85,0,,https://www.basketball-reference.com/players/n/noelne01.html,https://www.basketball-reference.com/teams/NYK/2022.html,nerlens-noel,223,8.9,0.4,22.5,3.5
Nic Claxton,22,BRK,C,47,19,974,178,264,.674,0,0,,178,264,.674,.674,54,93,.581,91,173,264,43,24,51,38,110,410,0,,https://www.basketball-reference.com/players/c/claxtni01.html,https://www.basketball-reference.com/teams/BRK/2022.html,nic-claxton,644,13.7,0.66,20.7,9.1
Nick Richards,24,CHO,C,50,5,367,60,90,.667,0,0,,60,90,.667,.667,30,43,.698,34,52,86,13,9,21,24,51,150,0,,https://www.basketball-reference.com/players/r/richani01.html,https://www.basketball-reference.com/teams/CHO/2022.html,nick-richards,204,4.1,0.56,7.3,2.3
Nickeil Alexander-Walker,23,2TM,SG,65,21,1466,253,680,.372,105,338,.311,148,342,.433,.449,81,109,.743,37,150,187,156,46,23,93,103,692,0,,https://www.basketball-reference.com/players/a/alexani01.html,0,nickeil-alexander-walker,908,14.0,0.62,22.6,8.7
Nicolas Batum,33,LAC,PF,59,54,1463,179,387,.463,108,270,.400,71,117,.607,.602,25,38,.658,29,225,254,100,58,42,40,80,491,0,,https://www.basketball-reference.com/players/b/batumni01.html,https://www.basketball-reference.com/teams/LAC/2022.html,nicolas-batum,825,14.0,0.56,24.8,7.9
Nik Stauskas,28,2TM,SG,8,0,39,5,14,.357,4,10,.400,1,4,.250,.500,4,6,.667,1,2,3,2,0,0,1,1,18,0,,https://www.basketball-reference.com/players/s/stausni01.html,0,nik-stauskas,21,2.6,0.54,4.9,1.4
Nikola Jokić,26,DEN,C,74,74,2476,764,1311,.583,97,288,.337,667,1023,.652,.620,379,468,.810,206,813,1019,584,109,63,281,191,2004,19,"MVP-1,AS,NBA1",https://www.basketball-reference.com/players/j/jokicni01.html,https://www.basketball-reference.com/teams/DEN/2022.html,nikola-jokic,3307,44.7,1.34,33.5,59.7
Nikola Vučević,31,CHI,C,73,73,2418,546,1154,.473,104,331,.314,442,823,.537,.518,92,121,.760,142,662,804,236,70,71,136,181,1288,0,,https://www.basketball-reference.com/players/v/vucevni01.html,https://www.basketball-reference.com/teams/CHI/2022.html,nikola-vucevic,2152,29.5,0.89,33.1,26.2
Norman Powell,28,2TM,SG,45,41,1458,279,605,.461,106,253,.419,173,352,.491,.549,189,233,.811,20,125,145,96,42,21,69,106,853,0,,https://www.basketball-reference.com/players/p/powelno01.html,0,norman-powell,982,21.8,0.67,32.4,14.7
Norvel Pelle,28,UTA,C,3,0,19,3,5,.600,0,0,,3,5,.600,.600,0,0,,3,3,6,0,0,1,2,1,6,0,,https://www.basketball-reference.com/players/p/pelleno01.html,https://www.basketball-reference.com/teams/UTA/2022.html,norvel-pelle,10,3.3,0.53,6.3,1.8
Obi Toppin,23,NYK,PF,72,10,1230,251,473,.531,52,169,.308,199,304,.655,.586,94,124,.758,69,199,268,77,25,33,56,102,648,0,,https://www.basketball-reference.com/players/t/toppiob01.html,https://www.basketball-reference.com/teams/NYK/2022.html,obi-toppin,893,12.4,0.73,17.1,9.0
OG Anunoby,24,TOR,SF,48,48,1728,309,697,.443,115,317,.363,194,380,.511,.526,89,118,.754,74,190,264,125,71,25,80,131,822,0,,https://www.basketball-reference.com/players/a/anunoog01.html,https://www.basketball-reference.com/teams/TOR/2022.html,og-anunoby,1096,22.8,0.63,36.0,14.5
Olivier Sarr,22,OKC,C,22,2,421,58,101,.574,13,29,.448,45,72,.625,.639,24,29,.828,34,59,93,19,6,15,22,52,153,0,,https://www.basketball-reference.com/players/s/sarrol01.html,https://www.basketball-reference.com/teams/OKC/2022.html,olivier-sarr,212,9.6,0.5,19.1,4.9
Omer Yurtseven,23,MIA,C,56,12,706,130,247,.526,1,11,.091,129,236,.547,.528,38,61,.623,85,209,294,49,17,20,41,84,299,0,,https://www.basketball-reference.com/players/y/yurtsom01.html,https://www.basketball-reference.com/teams/MIA/2022.html,omer-yurtseven,554,9.9,0.78,12.6,7.8
Onyeka Okongwu,21,ATL,C,48,6,992,156,226,.690,0,0,,156,226,.690,.690,80,110,.727,115,168,283,53,31,60,44,149,392,0,,https://www.basketball-reference.com/players/o/okongon01.html,https://www.basketball-reference.com/teams/ATL/2022.html,onyeka-okongwu,626,13.0,0.63,20.7,8.2
Oshae Brissett,23,IND,SF,67,25,1564,208,506,.411,83,237,.350,125,269,.465,.493,114,164,.695,108,250,358,72,44,29,54,116,613,0,,https://www.basketball-reference.com/players/b/brissos01.html,https://www.basketball-reference.com/teams/IND/2022.html,oshae-brissett,946,14.1,0.6,23.3,8.5
Otto Porter Jr.,28,GSW,PF,63,15,1396,193,416,.464,80,216,.370,113,200,.565,.560,49,61,.803,86,276,362,94,68,29,37,83,515,0,,https://www.basketball-reference.com/players/p/porteot01.html,https://www.basketball-reference.com/teams/GSW/2022.html,otto-porter,948,15.0,0.68,22.2,10.2
Paris Bass,26,PHO,SF,2,0,7,2,6,.333,0,2,.000,2,4,.500,.333,2,2,1.000,2,2,4,0,1,0,2,2,6,0,,https://www.basketball-reference.com/players/b/basspa01.html,https://www.basketball-reference.com/teams/PHO/2022.html,paris-bass,7,3.5,1.0,3.5,3.5
Pascal Siakam,27,TOR,PF,68,68,2578,596,1207,.494,75,218,.344,521,989,.527,.525,284,379,.749,128,452,580,360,85,42,181,225,1551,2,NBA3,https://www.basketball-reference.com/players/s/siakapa01.html,https://www.basketball-reference.com/teams/TOR/2022.html,pascal-siakam,2212,32.5,0.86,37.9,27.9
Pat Connaughton,29,MIL,SF,65,19,1691,227,496,.458,146,370,.395,81,126,.643,.605,45,54,.833,45,228,273,82,59,15,35,86,645,0,,https://www.basketball-reference.com/players/c/connapa01.html,https://www.basketball-reference.com/teams/MIL/2022.html,pat-connaughton,953,14.7,0.56,26.0,8.3
