Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards,Player Link,Team Link,Player Key,FP,FPPG,FPPM,MPG,FPR
Shake Milton,24,PHI,SG,63,4,1461,300,667,.450,71,203,.350,229,464,.494,.503,146,176,.830,33,115,148,193,39,18,103,130,817,0,6MOY-12,https://www.basketball-reference.com/players/m/miltosh01.html,https://www.basketball-reference.com/teams/PHI/2021.html,shake-milton,982,15.6,0.67,23.2,10.5
Shaquille Harrison,27,2TM,SG,34,0,333,26,78,.333,3,16,.188,23,62,.371,.353,18,22,.818,7,41,48,25,17,5,11,33,73,0,,https://www.basketball-reference.com/players/h/harrish01.html,0,shaquille-harrison,124,3.6,0.37,9.8,1.4
Sindarius Thornwell,26,2TM,SG,21,1,217,15,46,.326,7,23,.304,8,23,.348,.402,4,8,.500,3,15,18,21,13,2,7,15,41,0,,https://www.basketball-reference.com/players/t/thornsi01.html,0,sindarius-thornwell,73,3.5,0.34,10.3,1.2
Skylar Mays,23,ATL,SG,33,0,269,44,98,.449,14,40,.350,30,58,.517,.520,22,25,.880,10,25,35,30,14,2,9,15,124,0,,https://www.basketball-reference.com/players/m/mayssk01.html,https://www.basketball-reference.com/teams/ATL/2021.html,skylar-mays,181,5.5,0.67,8.2,3.7
Solomon Hill,29,ATL,PF,71,16,1513,107,298,.359,68,212,.321,39,86,.453,.473,35,46,.761,42,172,214,75,50,11,42,116,317,0,,https://www.basketball-reference.com/players/h/hillso01.html,https://www.basketball-reference.com/teams/ATL/2021.html,solomon-hill,509,7.2,0.34,21.3,2.4
Spencer Dinwiddie,27,BRK,SG,3,3,64,6,16,.375,2,7,.286,4,9,.444,.438,6,6,1.000,0,13,13,9,2,1,5,4,20,0,,https://www.basketball-reference.com/players/d/dinwisp01.html,https://www.basketball-reference.com/teams/BRK/2021.html,spencer-dinwiddie,36,12.0,0.56,21.3,6.8
Stanley Johnson,24,TOR,PF,61,13,1006,89,233,.382,45,137,.328,44,96,.458,.479,44,55,.800,29,124,153,89,52,18,54,116,267,0,,https://www.basketball-reference.com/players/j/johnsst04.html,https://www.basketball-reference.com/teams/TOR/2021.html,stanley-johnson,409,6.7,0.41,16.5,2.7
Stephen Curry,32,GSW,PG,63,63,2152,658,1365,.482,337,801,.421,321,564,.569,.605,362,395,.916,29,316,345,363,77,8,213,119,2015,0,"MVP-3,AS,NBA1",https://www.basketball-reference.com/players/c/curryst01.html,https://www.basketball-reference.com/teams/GSW/2021.html,stephen-curry,2476,39.3,1.15,34.2,45.2
Sterling Brown,25,HOU,SG,51,14,1229,150,335,.448,91,215,.423,59,120,.492,.584,25,31,.806,38,186,224,72,38,12,41,97,416,0,,https://www.basketball-reference.com/players/b/brownst02.html,https://www.basketball-reference.com/teams/HOU/2021.html,sterling-brown,624,12.2,0.51,24.1,6.2
Steven Adams,27,NOP,C,58,58,1605,189,308,.614,0,3,.000,189,305,.620,.614,60,135,.444,213,301,514,111,54,38,78,113,438,1,,https://www.basketball-reference.com/players/a/adamsst01.html,https://www.basketball-reference.com/teams/NOP/2021.html,steven-adams,964,16.6,0.6,27.7,10.0
Svi Mykhailiuk,23,2TM,SF,66,14,1324,208,506,.411,105,314,.334,103,192,.536,.515,38,50,.760,24,139,163,110,51,12,88,63,559,0,,https://www.basketball-reference.com/players/m/mykhasv01.html,0,svi-mykhailiuk,744,11.3,0.56,20.1,6.3
Tacko Fall,25,BOS,C,19,0,136,21,29,.724,0,0,,21,29,.724,.724,5,15,.333,16,36,52,3,1,20,6,22,47,0,,https://www.basketball-reference.com/players/f/fallta01.html,https://www.basketball-reference.com/teams/BOS/2021.html,tacko-fall,95,5.0,0.7,7.2,3.5
Taj Gibson,35,NYK,C,45,3,936,99,158,.627,3,15,.200,96,143,.671,.636,40,55,.727,99,151,250,36,31,49,22,99,241,0,,https://www.basketball-reference.com/players/g/gibsota01.html,https://www.basketball-reference.com/teams/NYK/2021.html,taj-gibson,486,10.8,0.52,20.8,5.6
Talen Horton-Tucker,20,LAL,SG,65,4,1304,224,489,.458,37,131,.282,187,358,.522,.496,100,129,.775,25,144,169,181,63,21,105,127,585,0,,https://www.basketball-reference.com/players/h/hortota01.html,https://www.basketball-reference.com/teams/LAL/2021.html,talen-horton-tucker,787,12.1,0.6,20.1,7.3
Taurean Prince,26,2TM,PF,41,10,905,131,327,.401,62,155,.400,69,172,.401,.495,65,76,.855,19,123,142,76,28,23,47,75,389,0,,https://www.basketball-reference.com/players/p/princta02.html,0,taurean-prince,536,13.1,0.59,22.1,7.7
Terance Mann,24,LAC,SG,67,10,1263,178,350,.509,38,91,.418,140,259,.541,.563,78,94,.830,56,186,242,104,29,13,40,126,472,0,,https://www.basketball-reference.com/players/m/mannte01.html,https://www.basketball-reference.com/teams/LAC/2021.html,terance-mann,694,10.4,0.55,18.9,5.7
Terence Davis,23,2TM,SG,61,4,1074,195,456,.428,98,267,.367,97,189,.513,.535,45,55,.818,20,134,154,83,44,14,63,97,533,0,,https://www.basketball-reference.com/players/d/daviste02.html,0,terence-davis,668,11.0,0.62,17.6,6.8
Terrance Ferguson,22,PHI,SG,13,0,49,1,7,.143,0,5,.000,1,2,.500,.143,0,0,,0,1,1,2,1,0,4,7,2,0,,https://www.basketball-reference.com/players/f/fergute01.html,https://www.basketball-reference.com/teams/PHI/2021.html,terrance-ferguson,-5,-0.4,-0.1,3.8,0.0
Terrence Ross,29,ORL,SG,46,2,1347,254,616,.412,89,264,.337,165,352,.469,.485,120,138,.870,15,143,158,108,47,21,74,88,717,0,,https://www.basketball-reference.com/players/r/rosste01.html,https://www.basketball-reference.com/teams/ORL/2021.html,terrence-ross,889,19.3,0.66,29.3,12.8
Terry Rozier,26,CHO,SG,69,69,2383,510,1134,.450,222,571,.389,288,563,.512,.548,165,202,.817,47,255,302,293,87,26,128,119,1407,0,,https://www.basketball-reference.com/players/r/roziete01.html,https://www.basketball-reference.com/teams/CHO/2021.html,terry-rozier,1868,27.1,0.78,34.5,21.2
Thaddeus Young,32,CHI,PF,68,23,1652,370,662,.559,12,45,.267,358,617,.580,.568,71,113,.628,168,255,423,291,74,40,137,152,823,0,6MOY-14,https://www.basketball-reference.com/players/y/youngth01.html,https://www.basketball-reference.com/teams/CHI/2021.html,thaddeus-young,1362,20.0,0.82,24.3,16.5
Thanasis Antetokounmpo,28,MIL,SF,57,3,551,67,137,.489,7,29,.241,60,108,.556,.515,25,49,.510,54,70,124,46,22,10,43,74,166,0,,https://www.basketball-reference.com/players/a/antetth01.html,https://www.basketball-reference.com/teams/MIL/2021.html,thanasis-antetokounmpo,251,4.4,0.46,9.7,2.0
Théo Maledon,19,OKC,PG,65,49,1778,226,614,.368,105,313,.335,121,301,.402,.454,101,135,.748,25,186,211,227,56,11,141,126,658,0,,https://www.basketball-reference.com/players/m/maledth01.html,https://www.basketball-reference.com/teams/OKC/2021.html,theo-maledon,896,13.8,0.5,27.4,6.9
Theo Pinson,25,NYK,SG,17,0,34,1,9,.111,0,8,.000,1,1,1.000,.111,0,0,,0,5,5,1,0,0,1,4,2,0,,https://www.basketball-reference.com/players/p/pinsoth01.html,https://www.basketball-reference.com/teams/NYK/2021.html,theo-pinson,3,0.2,0.09,2.0,0.0
Thomas Bryant,23,WAS,C,10,10,271,59,91,.648,9,21,.429,50,70,.714,.698,16,24,.667,18,43,61,15,4,8,11,31,143,0,,https://www.basketball-reference.com/players/b/bryanth01.html,https://www.basketball-reference.com/teams/WAS/2021.html,thomas-bryant,189,18.9,0.7,27.1,13.2
Thon Maker,23,CLE,C,8,0,76,10,18,.556,0,2,.000,10,16,.625,.556,10,11,.909,8,10,18,4,2,4,3,7,30,0,,https://www.basketball-reference.com/players/m/makerth01.html,https://www.basketball-reference.com/teams/CLE/2021.html,thon-maker,48,6.0,0.63,9.5,3.8
Tim Frazier,30,MEM,PG,5,0,62,3,20,.150,0,8,.000,3,12,.250,.150,2,6,.333,0,8,8,16,2,1,4,7,8,0,,https://www.basketball-reference.com/players/f/fraziti01.html,https://www.basketball-reference.com/teams/MEM/2021.html,tim-frazier,24,4.8,0.39,12.4,1.9
Tim Hardaway Jr.,28,DAL,SG,70,31,1985,407,911,.447,207,529,.391,200,382,.524,.560,142,174,.816,20,209,229,126,31,11,64,111,1163,0,6MOY-5,https://www.basketball-reference.com/players/h/hardati02.html,https://www.basketball-reference.com/teams/DAL/2021.html,tim-hardaway,1385,19.8,0.7,28.4,13.8
Timothé Luwawu-Cabarrot,25,BRK,SF,58,7,1050,130,356,.365,75,239,.314,55,117,.470,.471,35,43,.814,28,101,129,69,33,6,43,99,370,0,,https://www.basketball-reference.com/players/l/luwawti01.html,https://www.basketball-reference.com/teams/BRK/2021.html,timothe-luwawu-cabarrot,465,8.0,0.44,18.1,3.6
T.J. Leaf,23,POR,PF,7,0,35,5,10,.500,0,0,,5,10,.500,.500,2,2,1.000,0,5,5,1,2,1,2,1,12,0,,https://www.basketball-reference.com/players/l/leaftj01.html,https://www.basketball-reference.com/teams/POR/2021.html,tj-leaf,18,2.6,0.51,5.0,1.3
T.J. McConnell,28,IND,PG,69,3,1796,274,490,.559,15,48,.313,259,442,.586,.574,33,48,.688,55,201,256,456,128,23,135,113,596,1,6MOY-11,https://www.basketball-reference.com/players/m/mccontj01.html,https://www.basketball-reference.com/teams/IND/2021.html,tj-mcconnell,1211,17.6,0.67,26.0,11.8
T.J. Warren,27,IND,SF,4,4,117,27,51,.529,0,7,.000,27,44,.614,.529,8,10,.800,2,12,14,5,2,0,4,16,62,0,,https://www.basketball-reference.com/players/w/warretj01.html,https://www.basketball-reference.com/teams/IND/2021.html,tj-warren,63,15.8,0.54,29.2,8.5
Tobias Harris,28,PHI,PF,62,62,2014,473,924,.512,82,208,.394,391,716,.546,.556,182,204,.892,62,357,419,220,55,51,107,119,1210,0,,https://www.basketball-reference.com/players/h/harrito02.html,https://www.basketball-reference.com/teams/PHI/2021.html,tobias-harris,1729,27.9,0.86,32.5,23.9
Tomáš Satoranský,29,CHI,SG,58,18,1307,169,329,.514,42,118,.356,127,211,.602,.578,67,79,.848,30,112,142,271,40,14,96,89,447,0,,https://www.basketball-reference.com/players/s/satorto01.html,https://www.basketball-reference.com/teams/CHI/2021.html,tomas-satoransky,729,12.6,0.56,22.5,7.0
Tony Bradley,23,2TM,C,42,8,684,131,197,.665,0,3,.000,131,194,.675,.665,38,55,.691,85,154,239,37,15,30,33,61,300,0,,https://www.basketball-reference.com/players/b/bradlto01.html,0,tony-bradley,527,12.5,0.77,16.3,9.7
Tony Snell,29,ATL,SG,47,23,992,88,171,.515,62,109,.569,26,62,.419,.696,11,11,1.000,18,94,112,59,13,11,21,75,249,0,,https://www.basketball-reference.com/players/s/snellto01.html,https://www.basketball-reference.com/teams/ATL/2021.html,tony-snell,348,7.4,0.35,21.1,2.6
Torrey Craig,30,2TM,SF,50,8,803,109,227,.480,39,106,.368,70,121,.579,.566,17,22,.773,57,140,197,49,28,26,25,83,274,0,,https://www.basketball-reference.com/players/c/craigto01.html,0,torrey-craig,466,9.3,0.58,16.1,5.4
Trae Young,22,ATL,PG,63,63,2125,487,1112,.438,136,397,.343,351,715,.491,.499,484,546,.886,38,207,245,594,53,12,261,111,1594,0,,https://www.basketball-reference.com/players/y/youngtr01.html,https://www.basketball-reference.com/teams/ATL/2021.html,trae-young,2126,33.7,1.0,33.7,33.8
Tre Jones,21,SAS,PG,37,1,269,37,78,.474,3,5,.600,34,73,.466,.494,17,19,.895,8,13,21,39,8,0,13,13,94,0,,https://www.basketball-reference.com/players/j/jonestr01.html,https://www.basketball-reference.com/teams/SAS/2021.html,tre-jones,136,3.7,0.51,7.3,1.9
Tremont Waters,23,BOS,PG,26,3,238,34,84,.405,15,38,.395,19,46,.413,.494,16,17,.941,5,16,21,62,15,1,27,17,99,0,,https://www.basketball-reference.com/players/w/watertr01.html,https://www.basketball-reference.com/teams/BOS/2021.html,tremont-waters,154,5.9,0.65,9.2,3.8
Trent Forrest,22,UTA,PG,30,0,302,32,71,.451,5,26,.192,27,45,.600,.486,19,19,1.000,11,33,44,45,9,4,21,22,88,0,,https://www.basketball-reference.com/players/f/forretr01.html,https://www.basketball-reference.com/teams/UTA/2021.html,trent-forrest,147,4.9,0.49,10.1,2.4
Trevor Ariza,35,MIA,SF,30,27,841,99,241,.411,50,143,.350,49,98,.500,.515,34,44,.773,27,117,144,55,31,18,21,55,282,0,,https://www.basketball-reference.com/players/a/arizatr01.html,https://www.basketball-reference.com/teams/MIA/2021.html,trevor-ariza,454,15.1,0.54,28.0,8.2
Trey Burke,28,DAL,PG,62,1,911,151,353,.428,58,164,.354,93,189,.492,.510,51,57,.895,10,44,54,81,36,7,33,64,411,0,,https://www.basketball-reference.com/players/b/burketr01.html,https://www.basketball-reference.com/teams/DAL/2021.html,trey-burke,492,7.9,0.54,14.7,4.3
Trey Lyles,25,SAS,PF,23,9,358,43,90,.478,14,40,.350,29,50,.580,.556,15,23,.652,9,77,86,14,6,1,6,13,115,0,,https://www.basketball-reference.com/players/l/lylestr01.html,https://www.basketball-reference.com/teams/SAS/2021.html,trey-lyles,203,8.8,0.57,15.6,5.0
Tristan Thompson,29,BOS,C,54,43,1287,169,326,.518,0,3,.000,169,323,.523,.518,71,120,.592,169,270,439,67,24,33,62,119,409,0,,https://www.basketball-reference.com/players/t/thomptr01.html,https://www.basketball-reference.com/teams/BOS/2021.html,tristan-thompson,791,14.6,0.61,23.8,9.0
Troy Brown Jr.,21,2TM,SF,34,0,524,62,144,.431,22,70,.314,40,74,.541,.507,15,21,.714,20,85,105,29,10,6,21,49,161,0,,https://www.basketball-reference.com/players/b/browntr01.html,0,troy-brown,241,7.1,0.46,15.4,3.3
Ty Jerome,23,OKC,SG,33,1,788,128,287,.446,71,168,.423,57,119,.479,.570,26,34,.765,10,81,91,120,20,6,47,61,353,0,,https://www.basketball-reference.com/players/j/jeromty01.html,https://www.basketball-reference.com/teams/OKC/2021.html,ty-jerome,482,14.6,0.61,23.9,8.9
Ty-Shon Alexander,22,PHO,SG,15,0,47,3,12,.250,2,9,.222,1,3,.333,.333,1,2,.500,2,8,10,6,0,1,3,2,9,0,,https://www.basketball-reference.com/players/a/alexaty01.html,https://www.basketball-reference.com/teams/PHO/2021.html,ty-shon-alexander,21,1.4,0.45,3.1,0.6
Tyler Bey,22,DAL,SF,18,0,71,7,22,.318,1,4,.250,6,18,.333,.341,3,5,.600,8,11,19,3,0,1,3,6,18,0,,https://www.basketball-reference.com/players/b/beyty01.html,https://www.basketball-reference.com/teams/DAL/2021.html,tyler-bey,32,1.8,0.45,3.9,0.8
Tyler Cook,23,2TM,SF,32,1,438,69,103,.670,1,2,.500,68,101,.673,.675,17,35,.486,28,67,95,17,8,2,21,35,156,0,,https://www.basketball-reference.com/players/c/cookty01.html,0,tyler-cook,222,6.9,0.51,13.7,3.5
Tyler Herro,21,MIA,SG,54,15,1635,307,699,.439,107,297,.360,200,402,.498,.516,94,117,.803,25,243,268,184,35,17,101,71,815,0,,https://www.basketball-reference.com/players/h/herroty01.html,https://www.basketball-reference.com/teams/MIA/2021.html,tyler-herro,1147,21.2,0.7,30.3,14.9
Tyler Johnson,28,BRK,SG,39,3,684,72,183,.393,48,132,.364,24,51,.471,.525,18,21,.857,6,71,77,47,14,0,17,43,210,0,,https://www.basketball-reference.com/players/j/johnsty01.html,https://www.basketball-reference.com/teams/BRK/2021.html,tyler-johnson,288,7.4,0.42,17.5,3.1
Tyrell Terry,20,DAL,PG,11,0,56,5,16,.313,0,7,.000,5,9,.556,.313,1,3,.333,0,6,6,6,5,0,2,2,11,0,,https://www.basketball-reference.com/players/t/terryty01.html,https://www.basketball-reference.com/teams/DAL/2021.html,tyrell-terry,24,2.2,0.43,5.1,0.9
Tyrese Haliburton,20,SAC,PG,58,20,1746,292,619,.472,121,296,.409,171,323,.529,.569,48,56,.857,39,134,173,309,77,28,92,83,753,0,ROY-3,https://www.basketball-reference.com/players/h/halibty01.html,https://www.basketball-reference.com/teams/SAC/2021.html,tyrese-haliburton,1165,20.1,0.67,30.1,13.4
Tyrese Maxey,20,PHI,SG,61,8,935,198,429,.462,31,103,.301,167,326,.512,.498,61,70,.871,11,93,104,120,26,13,41,79,488,0,,https://www.basketball-reference.com/players/m/maxeyty01.html,https://www.basketball-reference.com/teams/PHI/2021.html,tyrese-maxey,631,10.3,0.67,15.3,7.0
Tyus Jones,24,MEM,PG,70,9,1222,178,413,.431,45,140,.321,133,273,.487,.485,41,45,.911,21,119,140,259,64,6,48,31,442,0,,https://www.basketball-reference.com/players/j/jonesty01.html,https://www.basketball-reference.com/teams/MEM/2021.html,tyus-jones,832,11.9,0.68,17.5,8.1
Udoka Azubuike,21,UTA,C,15,0,57,4,9,.444,0,0,,4,9,.444,.444,8,10,.800,4,9,13,0,1,4,3,9,16,0,,https://www.basketball-reference.com/players/a/azubuud01.html,https://www.basketball-reference.com/teams/UTA/2021.html,udoka-azubuike,22,1.5,0.39,3.8,0.6
Udonis Haslem,40,MIA,C,1,0,3,2,2,1.000,0,0,,2,2,1.000,1.000,0,0,,0,1,1,0,0,0,0,0,4,0,,https://www.basketball-reference.com/players/h/hasleud01.html,https://www.basketball-reference.com/teams/MIA/2021.html,udonis-haslem,5,5.0,1.67,3.0,8.3
Vernon Carey Jr.,19,CHO,C,19,4,115,18,36,.500,1,7,.143,17,29,.586,.514,9,11,.818,6,21,27,2,1,5,5,13,46,0,,https://www.basketball-reference.com/players/c/careyve01.html,https://www.basketball-reference.com/teams/CHO/2021.html,vernon-carey,63,3.3,0.55,6.1,1.8
Victor Oladipo,28,3TM,SG,33,33,1080,235,576,.408,78,239,.326,157,337,.466,.476,104,138,.754,12,148,160,151,46,14,83,81,652,0,,https://www.basketball-reference.com/players/o/oladivi01.html,0,victor-oladipo,859,26.0,0.8,32.7,20.7
Vincent Poirier,27,PHI,C,10,0,39,3,12,.250,0,1,.000,3,11,.273,.250,2,6,.333,6,8,14,2,0,3,4,8,8,0,,https://www.basketball-reference.com/players/p/poirivi01.html,https://www.basketball-reference.com/teams/PHI/2021.html,vincent-poirier,15,1.5,0.38,3.9,0.6
Vlatko Čančar,23,DEN,PF,41,1,281,33,72,.458,9,33,.273,24,39,.615,.521,10,13,.769,11,39,50,14,11,2,14,18,85,0,,https://www.basketball-reference.com/players/c/cancavl01.html,https://www.basketball-reference.com/teams/DEN/2021.html,vlatko-cancar,130,3.2,0.46,6.9,1.5
Wayne Ellington,33,DET,SG,46,31,1012,149,338,.441,116,275,.422,33,63,.524,.612,28,35,.800,12,73,85,67,18,9,33,59,442,0,,https://www.basketball-reference.com/players/e/ellinwa01.html,https://www.basketball-reference.com/teams/DET/2021.html,wayne-ellington,529,11.5,0.52,22.0,6.0
Wendell Carter Jr.,21,2TM,C,54,44,1375,230,457,.503,15,51,.294,215,406,.530,.520,131,179,.732,132,311,443,104,35,42,78,146,606,0,,https://www.basketball-reference.com/players/c/cartewe01.html,0,wendell-carter,1006,18.6,0.73,25.5,13.6
Wenyen Gabriel,23,NOP,PF,21,0,241,24,60,.400,13,32,.406,11,28,.393,.508,11,17,.647,20,34,54,11,9,8,15,32,72,0,,https://www.basketball-reference.com/players/g/gabriwe01.html,https://www.basketball-reference.com/teams/NOP/2021.html,wenyen-gabriel,107,5.1,0.44,11.5,2.3
Wes Iwundu,26,2TM,SF,41,4,539,34,102,.333,5,41,.122,29,61,.475,.358,26,31,.839,15,75,90,18,15,4,19,49,99,0,,https://www.basketball-reference.com/players/i/iwundwe01.html,0,wes-iwundu,158,3.9,0.29,13.1,1.1
Wesley Matthews,34,LAL,SG,58,10,1130,89,252,.353,66,197,.335,23,55,.418,.484,35,41,.854,20,73,93,54,38,17,26,80,279,0,,https://www.basketball-reference.com/players/m/matthwe02.html,https://www.basketball-reference.com/teams/LAL/2021.html,wesley-matthews,375,6.5,0.33,19.5,2.1
Will Barton,30,DEN,SF,56,52,1736,259,608,.426,98,257,.381,161,351,.459,.507,95,121,.785,39,187,226,181,50,23,96,95,711,0,,https://www.basketball-reference.com/players/b/bartowi01.html,https://www.basketball-reference.com/teams/DEN/2021.html,will-barton,1000,17.9,0.58,31.0,10.3
Will Magnay,22,NOP,C,1,0,3,0,1,.000,0,1,.000,0,0,,.000,0,0,,0,0,0,0,0,0,1,1,0,0,,https://www.basketball-reference.com/players/m/magnawi01.html,https://www.basketball-reference.com/teams/NOP/2021.html,will-magnay,-2,-2.0,-0.67,3.0,1.3
Willie Cauley-Stein,27,DAL,C,53,16,906,115,182,.632,1,11,.091,114,171,.667,.635,49,78,.628,66,170,236,35,21,43,29,129,280,0,,https://www.basketball-reference.com/players/c/caulewi01.html,https://www.basketball-reference.com/teams/DAL/2021.html,willie-cauley-stein,457,8.6,0.5,17.1,4.3
Willy Hernangómez,26,NOP,C,47,12,846,151,268,.563,1,10,.100,150,258,.581,.565,62,93,.667,117,217,334,50,22,23,34,68,365,0,,https://www.basketball-reference.com/players/h/hernawi01.html,https://www.basketball-reference.com/teams/NOP/2021.html,willy-hernangomez,692,14.7,0.82,18.0,12.0
Xavier Tillman Sr.,22,MEM,PF,59,12,1085,167,299,.559,22,65,.338,145,234,.620,.595,34,53,.642,74,182,256,75,44,33,45,116,390,0,,https://www.basketball-reference.com/players/t/tillmxa01.html,https://www.basketball-reference.com/teams/MEM/2021.html,xavier-tillman,637,10.8,0.59,18.4,6.3
Yogi Ferrell,27,2TM,PG,10,0,136,20,57,.351,9,28,.321,11,29,.379,.430,7,9,.778,5,14,19,22,7,3,3,11,56,0,,https://www.basketball-reference.com/players/f/ferreyo01.html,0,yogi-ferrell,93,9.3,0.68,13.6,6.4
Yuta Watanabe,26,TOR,SF,50,4,723,79,180,.439,36,90,.400,43,90,.478,.539,24,29,.828,36,123,159,40,26,19,19,57,218,0,,https://www.basketball-reference.com/players/w/watanyu01.html,https://www.basketball-reference.com/teams/TOR/2021.html,yuta-watanabe,386,7.7,0.53,14.5,4.1
Zach LaVine,25,CHI,SG,58,58,2034,569,1123,.507,200,477,.419,369,646,.571,.596,253,298,.849,36,253,289,282,46,27,203,138,1591,0,AS,https://www.basketball-reference.com/players/l/lavinza01.html,https://www.basketball-reference.com/teams/CHI/2021.html,zach-lavine,1894,32.7,0.93,35.1,30.4
Zeke Nnaji,20,DEN,PF,42,1,397,50,104,.481,24,59,.407,26,45,.578,.596,12,15,.800,14,51,65,10,8,4,7,29,136,0,,https://www.basketball-reference.com/players/n/nnajize01.html,https://www.basketball-reference.com/teams/DEN/2021.html,zeke-nnaji,187,4.5,0.47,9.5,2.1
Zion Williamson,20,NOP,PF,61,61,2026,634,1037,.611,10,34,.294,624,1003,.622,.616,369,529,.698,167,274,441,226,57,39,167,135,1647,0,AS,https://www.basketball-reference.com/players/w/willizi01.html,https://www.basketball-reference.com/teams/NOP/2021.html,zion-williamson,2108,34.6,1.04,33.2,36.0
